ad_id,district,khoroo,mylocation,office_name,price,area,price_m2,progress_cons,title,ad_text,clean_coords,url,date,time
9328390,Сүхбаатар,6,МУИС,,838.6,144,5.82,Ашиглалтад орсон,Сансарын e-mart-ын баруун талд 144.59 м² оффисын талбай,"✅️ СБД, 8-р хороо, Сансарын E-Mart-ын баруун талд, Монголын Архитекторуудын Эвлэлийн байранд 144.59 м² оффисын талбай худалдана.
- 144.59 м²
- 12/6-н давхарт
- Хотын А бүсд байршилтай
- Гэрчилгээ бэлэн / оффисын зориулалттай /
- Өрөө хооронд шилэн ханаар тусгаарлагдсан тул дотор зохион байгуулалтыг өөрчлөх боломжтой
Үнэ: 5.8 сая | м²
Нийт үнэ: 838.6 сая
✅️ Бартерт: Он залуу LX 570, Land 300 сонсоно",47.925535 106.917694,https://www.unegui.mn/adv/9328390_sansaryn-e-mart-yn-baruun-tald-144-59-m2-offisyn-talbai/?p=18,5/22/2025,12:33
9373685,Хан-Уул,15,Зайсан хойно,Ceo office,350,50,7,Ашиглалтад орсон,Ceo оффист 50мк2 оффис,"7 давхарт, 50мк2 Шилэн фасадтай, conditioner шийдсэн оффис зарна",47.900294 106.917729,https://www.unegui.mn/adv/9373685_ceo-offist-50mk2-offis-zarna/?p=18,5/22/2025,11:37
9118444,Баянзүрх,,Бөхийн өргөө,,600,120,5,Ашиглалтад орсон,Бзд өргөтгөлтэй ажлын байр,"Өргөтгөлтэй 120м2 ажлын байр зарна.Баянзүрх дүүрэг 1р хороо Токиогийн гудамж Ус сувгийн удирдах газрын баруун талд 120м2 талбайтай өргөтгөлтэй 4 өрөө ажлын байр 40м2 агуулах ,6 машин тавих гараж (агуулахаар ашиглах боломжтой) -ын хамт зарна. 6 давхар байрны 1 давхарт байрлалтай. Гадна өргөтгөлтэй. Өргөтгөлийн талбай үл хөдлөхийн гэрчилгээнд нэмэгдсэн.
Б-1 давхарт 40м2 агуулахтай. Үйлчилгээ , оффис, жижиг дунд үйлдвэрлэлийн чиглэлээр ашиглахад тохиромжтой",47.9179467521797 106.935366772082,https://www.unegui.mn/adv/9118444_orgotgoltei-azhlyn-bair/?p=18,5/22/2025,10:40
9330943,Хан-Уул,,Зайсан хойно,N tower,1200,135,8.89,Ашиглалтад ороогүй,Удирдлагын академи баруун талд оффис,"TITAN TOWER-т оффис үйлчилгээний талбай худалдана
- Оффис өрөө болгон эйр кондишнтой
- оффис үйлчилгээний талбай худалдана.
-Худалдах үнэ: мкв 𝟗.𝟗𝟎𝟎.𝟎𝟎𝟎₮ - 𝟖.𝟗𝟎𝟎.𝟎𝟎𝟎₮
- 𝟐𝟎𝟐𝟓 оны 2-р улиралд ашиглалтанд орно.
📍Байршил: Удирдлагын академийн баруун тал, Оргил рашаан сувилалын зүүн талд төв зам дагуу байршилтай.",47.897313 106.91261,https://www.unegui.mn/adv/9330943_udirdlagyn-akademi-baruun-tald/?p=18,5/22/2025,9:27
9330971,Хан-Уул,,Зайсан хойно,N tower,8100,900,9,Ашиглалтад ороогүй,Удирдлагын академи баруун талд титан таур,"TITAN TOWER-т оффис үйлчилгээний талбай худалдана
- Оффис өрөө болгон эйр кондишнтой
- оффис үйлчилгээний талбай сонголтлоор худалдана.
-Худалдах үнэ: мкв 𝟗.𝟗𝟎𝟎.𝟎𝟎𝟎₮ - 𝟖.𝟗𝟎𝟎.𝟎𝟎𝟎₮
- 𝟐𝟎𝟐𝟓 оны 2-р улиралд ашиглалтанд орно.
📍Байршил: Удирдлагын академийн баруун тал, Оргил рашаан сувилалын зүүн талд төв зам дагуу байршилтай.",47.897313 106.91261,https://www.unegui.mn/adv/9330971_udirdlgyn-akademi-baruun-tald-titan-taur/?p=18,5/22/2025,9:26
9082698,Сүхбаатар,1,Талбай,Lux center,1545,206,7.5,Ашиглалтад орсон,Хотын төвд 206м.кв оффис талбай,"Хотын төвд, 103-н хойно ЛЮКС ЦЕНТР - т 205.92м.кв -н хуваалттай оффисын талбай худалдана.
-Байршил: СБД, 1-р хороо, Багшийн дээд урд, 103-н хойд талд, Lux center.
-15/8+ давхарт | Оффисын талбай;
- Нийт үнэ: 1.545.000.000 ₮;
- М.кв үнэ: 7.500.000₮;
- Төлбөрийн нөхцөл:
✔️ Бэлэн төлөлт;
✔️ Банкны зээлээр худалдан авах боломжтой;
☑️ Цонхны байрлал: Зүүн болон урагшаа;
✔️ Засвар хийх шаардлагагүй;
✔️ Маш цэвэрхэн, нүүж ороход бэлэн;
✔️ Дотроо ариун цэврийн өрөөтэй;",47.912432 106.921754,https://www.unegui.mn/adv/9082698_khotyn-tovd-206m-kv-offis-talbai-tureesluulne/?p=19,5/21/2025,21:21
9065795,Чингэлтэй,,Баянбүрд,Tasgan tower,266.5,48,5.55,Ашиглалтад ороогүй,Чингэлтэй дүүрэгт 48.41м2 оффис,"TASGAN TOWER БИЗНЕС ЦЕНТР оффис талбай маш хямд худалдана.
▫️Оффис дотроо ариун цэврийн өрөө болон цай кофены хэсэг шийдэж өгсөн.
▫️Талбайн хэмжээ: 48.41м2
▫️8 давхарт
Байршил: ЧД, Нисдэг машин төвийн хажууд",47.928945 106.906205,https://www.unegui.mn/adv/9065795_chingeltei-duuregt/?p=19,5/21/2025,14:17
9151181,Хан-Уул,,Корпорейт,Ceo office,934.5,125,7.48,Ашиглалтад орсон,Ceo office д vega city зүүн талд 124.6 мкв оффис,"CEO office д 124.6 м2 оффис худалдана
ҮНЭ: 934.5сая
Мкв үнэ: 7.5 сая
📈 4давхарт
📈 Баруун харсан цонхтой
📈 Гал тогооны өрөө
📈 Захирлын өрөө Хурлын өрөө",47.904394 106.926277,https://www.unegui.mn/adv/9151181_ceo-office-d-vega-city-zuun-tald-124-6-mkv-offis-khudaldana/?p=19,5/21/2025,14:16
9271684,Сүхбаатар,1,Талбай,,322.4,53,6.08,Ашиглалтад орсон,"United-д оффис 53,73м2","🏢 UNITED APARTMENT – 53.73м² Оффис / Үйлчилгээний талбай зарна
📍 Шангри-Ла зүүн урд, UNITED APARTMENT хотхонд
🏢 1-р давхарт байрлалтай
🔑 Нэмэлт мэдээлэл:
📌 Нийт талбай: 53.73 м² 22.65 м²
💰 6'000'000₮
🏦 Арилжаа, үйлчилгээ, оффисын зориулалттай
🪟 Шилэн хана, шилэн хаалга – орчин үеийн дизайн
🚻 Дотроо ариун цэврийн өрөөтэй
👮🏻‍♂️ Нэгдсэн харуул хамгаалалттай
📄 Гэрчилгээ шууд шилжүүлэхэд бэлэн
📌 Хотын төвийн А зэрэглэлийн бүс
🏢 Бизнес эрхлэхэд бэлэн, өндөр эргэлттэй байршил",47.912432 106.921754,https://www.unegui.mn/adv/9271684_united-d-offis-53-73m2/?p=19,5/21/2025,12:46
9370046,Хан-Уул,,Яармаг,,571,133,4.29,Ашиглалтад орсон,Яармагт оффис 133мкв талбай,Оффис талбай 100% бартер сонсоно,47.872371 106.814446,https://www.unegui.mn/adv/9370046_iaarmagt-offis-talbai-zarna/?p=19,5/21/2025,11:02
9369889,Баянгол,,Баруун 4 зам,Grand office,1050,191,5.5,Ашиглалтад орсон,Гранд плазад оффис талбай,"Баруун 4 зам, Grand plaza- д 190,7 мкв оффис талбай худалдана.
- Дээгүүр давхарт
- Урагшаа болон баруун харсан цонхтой
- Дотроо АЦӨ-тэй
- Гэрчилгээ бэлэн
Үнэ: м2-5.5 сая /Нийт-1.049.000.000/",47.916677 106.897889,https://www.unegui.mn/adv/9369889_grand-plazad-offis-talbai-khudaldana/?p=19,5/21/2025,10:21
8373821,Чингэлтэй,,Баянбүрд,Tasgan tower,215.27,39,5.52,Ашиглалтад ороогүй,Нисдэг машины хажууд тасган тауэр бизнес центрт оффисын талбай,"Tasgan Tower Business Center -т оффис талбай худалдана.
- 39.14 м² оффисын талбай
- 12 давхарт
- Наран талдаа цонхтой
- Дотроо ариун цэврийн өрөөтэй
Байршил: Тасганы овооны зүүн талд, Нисдэг Машин Төвийн хойно",47.928945 106.906205,https://www.unegui.mn/adv/8373821_nisdeg-mashiny-khazhuud-tasgan-tauer-biznes-tsentrt-offisyn-talbai-khudallana/?p=19,5/21/2025,9:59
8339385,Сүхбаатар,,Талбай,,3663,555,6.6,Ашиглалтад орсон,Төв шуудангийн хойно оффис 555мкв талбай,"Хотын ААА бүс Төв шуудангийн хойно байрлалтай #оффис_талбай #худалдана.
Гэрчилгээ бэлэн банкны зээлээр авч болно.
✅️ 554.95м²
✅️ 4 зүгт харсан харууцтай",47.9188290307491 106.917622814522,https://www.unegui.mn/adv/8339385_park-view-khotkhond-3-oroo-oron-suuts/?p=19,5/20/2025,20:34
9165129,Сүхбаатар,11,Дөлгөөн нуур,,415,82,5.06,Ашиглалтад орсон,"Сбд, 11-р хороололд 82мкв оффис","СБД, 11-р хороололд 82мкв оффис худалдана.
- Гэрчилгээ бэлэн
- Нийт 3 өрөөтэй
- Ариун цэврийн өрөө 1
- Үнэ 415 сая",47.935302 106.920786,https://www.unegui.mn/adv/9165129_sbd-11-r-khoroolold-82mkv-offis-khudaldana/?p=19,5/20/2025,20:13
9145727,Сүхбаатар,8,11-р хороолол,City tower,712,80,8.9,Ашиглалтад орсон,Хотын ааа бүс талбайн зүүн талд сити товерт 80 мкв оффис,Хотын ААА бүс төв цэгт Сүхбаатарын талбайн зүүн талд City tower -т 80 мкв оффисийн талбай худалдана,47.921494 106.92484,https://www.unegui.mn/adv/9145727_khotyn-aaa-bus-talbain-zuun-tald-siti-tovert-80-mkv-offis/?p=19,5/20/2025,18:08
8669248,Сүхбаатар,1,Талбай,Union Building,320,84,3.81,Ашиглалтад орсон,Union bulding оффист 84м2 оффис,"Оффис талбай худалдана
UNION BUILDING” 84,34мкв оффис худалдана.",47.912432 106.921754,https://www.unegui.mn/adv/8669248_union-bulding-offist-129-mkv-offis/?p=19,5/20/2025,18:01
9282641,Хан-Уул,,19-р хороолол,Life Tower,644.84,113,5.71,Ашиглалтад орсон,19 д life tower 113 мкв оффис талбай,"19 д Хан-Уул таурын хойно
Соёл Вэллнесс төвийн зүүн талд оффис талбай худалдана
113,13 мкв нийт 644,841,000₮ /мкв: 5,700,000₮/
✔️ Үйлчилгээ, оффисын LIFE TOWER барилга
✔️ 1-3 давхар үйлчилгээ, 4-7 давхар оффис, 8-с дээш орон сууц
✔️ 15/6 давхарт
✔️ Төрийн үйлчилгээний байгууллагуудтай ойр
✔️ Шинэ барилга
✔️ Метал, шилэн фассадтай
✔️ мкв-ийн сонголттой
✔️ Хойшоо болон зүүн цонхтой
#ХУДАЛДАНА #ЗАРНА #Оффисын #Оффис #ХанУулДүүрэг #Хануул #үлхөдлөх #ҮлХөдлөхХөрөнгө",47.902555 106.901435,https://www.unegui.mn/adv/9282641_19-d-life-tower-113-mkv-offis-talbai/?p=19,5/20/2025,17:59
9368472,Баянзүрх,,Халдварт,Paradise plaza,1260,200,6.3,Ашиглалтад орсон,Paradise plaza-д 200мкв шинэ оффис үйлчилгээний талбай,"Paradise plaza-д шинэ оффис үйлчилгээний талбайг хямд үнэ, төлбөрийн уян хатан нөхцөл+ бонус 1 сая бэлэн мөнгөтэй худалдааны гүйлгээ😁",47.91031 106.958545,https://www.unegui.mn/adv/9368472_paradise-plaza-d-200mkv-shine-offis-uilchilgeenii-talbai/?p=19,5/20/2025,17:50
9368355,Баянзүрх,,Халдварт,Paradise plaza,780,130,6,Ашиглалтад орсон,Paradise plaza-д оффис үйлчилгээний талбай,Зөвхөн paradise plaza-д үйл ажиллагаа явуулах хүсэлтэй түрээслэгч танд зориулсан хямд үнэ+ уян хатан нөхцөл,47.91031 106.958545,https://www.unegui.mn/adv/9368355_paradise-plaza-d-offis-uilchilgeenii-talbai/?p=19,5/20/2025,17:35
9368414,Хан-Уул,,19-р хороолол,,1230,175,7.03,Ашиглалтад орсон,"Худ, 𝟏𝟗-р хороолол 𝐒𝐔𝐌𝐁𝐄𝐑 𝐓𝐎𝐖𝐄𝐑-т 𝟏𝟕𝟓мкв оффис талбай","📍ХУД, 𝟏𝟗-р хороолол 𝐒𝐔𝐌𝐁𝐄𝐑 𝐓𝐎𝐖𝐄𝐑-т 𝟏𝟕𝟓мкв бүрэн тохижилттой оффис талбай худалдана.
💰 𝟏тэрбум 𝟐𝟐𝟓сая₮
▪️𝟏𝟔/𝟏𝟒 давхарт
▪️Урагшаа, хойшоо харсан цонхтой
▪️Шилэн өрөөний хуваалттай",47.902555 106.901435,https://www.unegui.mn/adv/9368414_khud-19-r-khoroolol-sumber-tower-t-175mkv-offis-talbai-khudaldana/?p=19,5/20/2025,17:32
9095902,Сүхбаатар,,Дөлгөөн нуур,,195,50,3.9,Ашиглалтад орсон,Дөлгөөн нуурт оффис үйлчилгээний талбай 50м2,"Хотын төвд ойр, Дөлгөөн нуурын 4-р сургуулийн баруун хойд талд байрлалтай Дөлгөөн Алтай хотхонд 50 мкв #оффис #үйлчилгээний талбай #худалдана.
▪️Бартер сонсоно, мөн 100.0 саяыг бэлнээр үлдсэнг нь 6н сарын хувь лизинг хийж болно.
▪️Гэрчилгээг авч байгаа хүн дээр гаргаж өгнө.
Үнэ 195 сая, бэлэн төлөлтөнд ярилцана.",47.929336 106.913516,https://www.unegui.mn/adv/9095902_bombogort-offis-uilchilgeenii-talbai/?p=19,5/20/2025,16:48
